id;the_geom;id;sub_area;type;types;flats;height;levels
buildings_lambert93.4786;MULTIPOLYGON (((911999.529950681 6234215.603112532, 911986.6254081082 6234214.398434308, 911984.4511639054 6234226.0064593265, 911999.9469816377 6234227.630392104, 911999.529950681 6234215.603112532)));8096;Boundary7;yes;yes;1;0.0;0
buildings_lambert93.4787;MULTIPOLYGON (((911394.4742992481 6233783.192772215, 911397.7510632062 6233787.527613668, 911403.667976988 6233783.384181098, 911400.1545472713 6233778.819073224, 911394.4742992481 6233783.192772215)));8097;Boundary4;yes;yes;1;0.0;0
buildings_lambert93.4788;MULTIPOLYGON (((911641.6054288795 6234555.301755465, 911641.1373236596 6234559.624520215, 911652.9987311007 6234560.3491964005, 911653.1562234516 6234555.571250739, 911649.0976570091 6234555.21500062, 911649.0573690417 6234556.437265833, 911641.6054288795 6234555.301755465)));8098;Boundary7;yes;yes;1;0.0;0
buildings_lambert93.4789;MULTIPOLYGON (((911983.6176456645 6234088.490927506, 911991.7262114205 6234096.878858864, 911997.0073377014 6234092.270043822, 911989.4827117168 6234083.456437384, 911983.6176456645 6234088.490927506)));8099;Boundary7;yes;yes;1;0.0;0
buildings_lambert93.4790;MULTIPOLYGON (((912222.8128712607 6234147.4490827555, 912219.9544799357 6234142.7939237, 912214.3065304555 6234145.688518376, 912216.7031659463 6234150.028076294, 912222.8128712607 6234147.4490827555)));8100;Boundary5;yes;yes;1;0.0;0
buildings_lambert93.4791;MULTIPOLYGON (((911661.2041463201 6233617.337373284, 911655.3534431675 6233609.5804622555, 911646.0028135937 6233616.613900724, 911651.1545128401 6233623.346637044, 911657.7480143807 6233618.447065678, 911658.5356759734 6233619.251681124, 911661.2041463201 6233617.337373284)));8101;Boundary4;yes;yes;1;0.0;0
buildings_lambert93.4792;MULTIPOLYGON (((912281.5863347392 6234233.820189547, 912285.4818116394 6234248.9658799125, 912291.1370914157 6234247.818005298, 912286.9089923817 6234232.883787414, 912281.5863347392 6234233.820189547)));8103;Boundary5;yes;yes;1;0.0;0
buildings_lambert93.4793;MULTIPOLYGON (((911395.4772740183 6234328.949543073, 911395.5830743562 6234335.627172257, 911399.5010962769 6234335.311216031, 911399.4656463668 6234328.969610006, 911395.4772740183 6234328.949543073)));8105;Boundary4;yes;yes;1;0.0;0
buildings_lambert93.4794;MULTIPOLYGON (((911877.9300672596 6234125.937836016, 911878.8912813781 6234126.414496377, 911882.648492039 6234118.640695779, 911877.0401801529 6234115.897213987, 911877.9300672596 6234125.937836016)));8107;Boundary5;yes;yes;1;0.0;0
buildings_lambert93.4795;MULTIPOLYGON (((911831.7385848826 6234257.674804076, 911831.1562968763 6234250.647721502, 911823.3867513613 6234251.726253526, 911823.9060530816 6234258.195076878, 911831.7385848826 6234257.674804076)));8108;Boundary7;yes;yes;1;0.0;0
buildings_lambert93.4796;MULTIPOLYGON (((911278.5588234533 6234260.1398622375, 911275.7901421794 6234270.059983838, 911285.3092943975 6234272.709141996, 911286.7028356983 6234262.5213052435, 911278.5588234533 6234260.1398622375)));8110;Boundary4;yes;yes;1;0.0;0
buildings_lambert93.4797;MULTIPOLYGON (((911429.9065243825 6234749.441388996, 911424.9474778562 6234741.825320777, 911420.8715522421 6234744.471997394, 911421.3191990748 6234745.710327174, 911414.667621402 6234749.94073067, 911418.3658739034 6234756.291686335, 911429.9065243825 6234749.441388996)));8112;Boundary2;yes;yes;1;0.0;0
buildings_lambert93.4798;MULTIPOLYGON (((912161.9461821943 6235604.9626851715, 912166.3492011494 6235612.116012123, 912172.5479159293 6235608.772464896, 912170.4695200564 6235605.411214383, 912168.6503937352 6235606.519065413, 912165.9406012538 6235602.313809357, 912161.9461821943 6235604.9626851715)));8113;Boundary1;yes;yes;1;0.0;0
buildings_lambert93.4799;MULTIPOLYGON (((912400.5626344134 6234865.237860801, 912398.9882647538 6234866.0756678665, 912401.5948811593 6234870.9450412225, 912408.8791532076 6234867.292754789, 912407.9511724106 6234865.815988351, 912402.244944129 6234868.519354898, 912400.5626344134 6234865.237860801)));8114;Boundary0;yes;yes;1;0.0;0
buildings_lambert93.4800;MULTIPOLYGON (((911697.9313863129 6234365.387937464, 911694.8902974955 6234368.735992008, 911697.4815302582 6234381.502314325, 911700.9226150683 6234380.837110806, 911697.9313863129 6234365.387937464)));8115;Boundary7;yes;yes;1;0.0;0
buildings_lambert93.4801;MULTIPOLYGON (((912318.3083369986 6234078.524573468, 912315.4311101532 6234071.977724668, 912308.1344993438 6234073.516265235, 912315.1717711315 6234087.20855318, 912321.1929054114 6234084.84919316, 912318.3083369986 6234078.524573468)));8116;Boundary5;yes;yes;1;0.0;0
buildings_lambert93.4802;MULTIPOLYGON (((912175.5601701709 6234160.793277986, 912176.8807943887 6234165.1751321815, 912190.4789642176 6234160.173873611, 912189.6090223996 6234154.47207184, 912175.5601701709 6234160.793277986)));8118;Boundary5;yes;yes;1;0.0;0
buildings_lambert93.4803;MULTIPOLYGON (((912244.1473697699 6235954.733323175, 912252.332964608 6235955.78260226, 912253.2809387257 6235946.803909885, 912245.3318859412 6235945.984920407, 912244.1473697699 6235954.733323175)));8119;Boundary1;yes;yes;1;0.0;0
buildings_lambert93.4804;MULTIPOLYGON (((912019.8870976734 6235019.176066301, 912020.7888676552 6235018.983373281, 912019.6309749888 6235014.606949065, 912022.424937491 6235013.80932649, 912021.8514952018 6235011.45444248, 912017.904486458 6235012.658932326, 912019.8870976734 6235019.176066301)));8120;Boundary0;yes;yes;1;0.0;0
buildings_lambert93.4805;MULTIPOLYGON (((912490.8309848546 6235804.93984207, 912488.7391990817 6235804.203194303, 912489.718109604 6235801.67718426, 912481.997698006 6235798.863239558, 912477.7903569757 6235810.403688531, 912487.5285927337 6235813.729356584, 912490.8309848546 6235804.93984207)));8122;Boundary1;yes;yes;1;0.0;0
buildings_lambert93.4806;MULTIPOLYGON (((911151.9678988282 6234037.28642798, 911147.6514710669 6234049.714149199, 911151.045166993 6234050.4931534305, 911154.2303669997 6234037.805765496, 911151.9678988282 6234037.28642798)));8123;Boundary4;yes;yes;1;0.0;0
buildings_lambert93.4807;MULTIPOLYGON (((912397.6366574197 6235507.304721601, 912399.2333647109 6235508.247429512, 912396.2369477358 6235512.7089512395, 912401.3339069614 6235516.103403671, 912408.6198597525 6235504.99843982, 912401.6822690109 6235500.653202591, 912397.6366574197 6235507.304721601)));8124;Boundary1;yes;yes;1;0.0;0
buildings_lambert93.4808;MULTIPOLYGON (((912222.4678251328 6234517.520725171, 912226.5704657102 6234516.543960944, 912224.7951045057 6234511.145949131, 912219.4543232488 6234512.637974153, 912221.0707241918 6234517.919494443, 912222.4678251328 6234517.520725171)));8125;Boundary7;yes;yes;1;0.0;0
buildings_lambert93.4809;MULTIPOLYGON (((912241.761096579 6234113.59203562, 912237.2347766887 6234105.210937253, 912230.8180939043 6234107.223591606, 912235.6440069213 6234116.393241979, 912241.761096579 6234113.59203562)));8126;Boundary5;yes;yes;1;0.0;0
buildings_lambert93.4810;MULTIPOLYGON (((912265.5316865465 6235998.443805564, 912265.007621467 6236001.985996365, 912266.3860391632 6236002.142808991, 912266.0907046671 6236003.690333244, 912269.4129615773 6236004.133890345, 912270.1473909027 6235999.152601091, 912265.5316865465 6235998.443805564)));8127;Boundary1;yes;yes;1;0.0;0
buildings_lambert93.4811;MULTIPOLYGON (((912617.8865225649 6235463.204234468, 912622.7733096936 6235470.485152213, 912636.494288122 6235461.707023371, 912631.6075088653 6235454.426094692, 912617.8865225649 6235463.204234468)));8128;Boundary1;yes;yes;1;0.0;0
buildings_lambert93.4812;MULTIPOLYGON (((912307.5319536851 6234308.427674991, 912307.976291198 6234312.224401404, 912313.3728624264 6234311.512940291, 912312.928528009 6234307.716213485, 912307.5319536851 6234308.427674991)));8129;Boundary7;yes;yes;1;0.0;0
buildings_lambert93.4813;MULTIPOLYGON (((911752.2597628105 6234789.096624663, 911759.6294052924 6234787.782373518, 911757.6750679424 6234777.929184226, 911750.135455962 6234779.460303972, 911752.2597628105 6234789.096624663)));8130;Boundary2;yes;yes;1;0.0;0
buildings_lambert93.4814;MULTIPOLYGON (((910667.8404578005 6235355.305429717, 910667.0234598329 6235333.32092447, 910651.7435786119 6235333.876295771, 910652.5606285357 6235355.860798903, 910667.8404578005 6235355.305429717)));8131;Boundary3;residential;residential;1;0.0;0
buildings_lambert93.4815;MULTIPOLYGON (((911020.507761347 6234594.037314191, 911019.6222647995 6234588.780152311, 911010.12371783 6234590.470236442, 911012.6541058023 6234605.125219815, 911022.2266459329 6234603.660042714, 911020.507761347 6234594.037314191)));8132;Boundary6;yes;yes;1;0.0;0
buildings_lambert93.4816;MULTIPOLYGON (((910940.7029410265 6235043.363370325, 910948.4149376628 6235048.956021107, 910949.8921532892 6235046.112447012, 910941.6557784188 6235041.614915838, 910940.7029410265 6235043.363370325)));8135;Boundary3;yes;yes;1;0.0;0
buildings_lambert93.4817;MULTIPOLYGON (((911534.6327140685 6234612.288962997, 911541.1051365071 6234613.50331567, 911541.8281063013 6234608.855237425, 911540.4530360498 6234608.587464206, 911539.862633923 6234611.682611165, 911534.8429360598 6234610.849825392, 911534.6327140685 6234612.288962997)));8136;Boundary2;yes;yes;1;0.0;0
buildings_lambert93.4818;MULTIPOLYGON (((912012.5622664655 6234180.882728997, 912028.6323288736 6234187.308846784, 912030.8268244965 6234182.486911424, 912016.0615825966 6234175.992633036, 912012.5622664655 6234180.882728997)));8137;Boundary5;yes;yes;1;0.0;0
buildings_lambert93.4819;MULTIPOLYGON (((912107.4699799664 6234629.962606983, 912116.1036900001 6234627.355679322, 912113.1037205793 6234617.134103487, 912110.7198322172 6234617.834005629, 912109.0923604334 6234612.885861313, 912102.9201691451 6234614.906693594, 912107.4699799664 6234629.962606983)));8138;Boundary0;yes;yes;1;0.0;0
buildings_lambert93.4820;MULTIPOLYGON (((911453.4196951191 6234655.887975244, 911459.7119674737 6234660.09967373, 911464.3189634392 6234653.688498899, 911457.6237634935 6234649.352290888, 911453.4196951191 6234655.887975244)));8139;Boundary2;yes;yes;1;0.0;0
buildings_lambert93.4821;MULTIPOLYGON (((911095.3322840373 6235069.023888653, 911104.8776535136 6235065.889444056, 911099.6653803807 6235053.593451964, 911091.3652402869 6235055.990199835, 911095.3322840373 6235069.023888653)));8140;Boundary6;yes;yes;1;0.0;0
buildings_lambert93.4822;MULTIPOLYGON (((911039.9981201533 6235241.843647639, 911040.7516430966 6235231.301106272, 911034.9010277095 6235230.9975617835, 911034.6361450909 6235234.10343079, 911032.5997619126 6235234.147731049, 911032.2847085898 6235241.256405025, 911039.9981201533 6235241.843647639)));8141;Boundary3;yes;yes;1;0.0;0
buildings_lambert93.4823;MULTIPOLYGON (((911400.3650438876 6234862.92992134, 911399.7986755522 6234860.352860829, 911398.2427350036 6234860.63533857, 911398.0353767794 6234859.516157942, 911393.3602386778 6234860.585823387, 911394.0563127041 6234864.168271734, 911400.3650438876 6234862.92992134)));8142;Boundary2;yes;yes;1;0.0;0
buildings_lambert93.4824;MULTIPOLYGON (((912148.603400256 6235222.984462891, 912148.7665543947 6235225.437035279, 912153.083292943 6235225.357203648, 912153.0864308171 6235222.798890467, 912148.603400256 6235222.984462891)));8143;Boundary1;yes;yes;1;0.0;0
buildings_lambert93.4825;MULTIPOLYGON (((910884.1248614425 6234820.725600903, 910888.329164742 6234816.39203791, 910885.4117642462 6234813.515340712, 910881.6248792768 6234817.284192773, 910884.1248614425 6234820.725600903)));8144;Boundary3;yes;yes;1;0.0;0
buildings_lambert93.4826;MULTIPOLYGON (((911259.5290865401 6234328.813616642, 911256.30184786 6234327.928791828, 911254.083292298 6234335.976008074, 911261.1033495386 6234337.875500618, 911263.4032341456 6234329.83096239, 911259.5290865401 6234328.813616642)));8145;Boundary4;yes;yes;1;0.0;0
buildings_lambert93.4827;MULTIPOLYGON (((911926.20651728 6234338.100965717, 911926.0671631199 6234342.323337516, 911928.9910349239 6234342.531073036, 911929.3926891007 6234337.761177837, 911926.20651728 6234338.100965717)));8147;Boundary7;yes;yes;1;0.0;0
buildings_lambert93.4828;MULTIPOLYGON (((911540.6951766075 6233555.8574311305, 911538.2471330441 6233553.552064332, 911536.3728710361 6233553.601564154, 911533.0948409077 6233556.719447407, 911535.9979272492 6233560.040928992, 911540.6951766075 6233555.8574311305)));8148;Boundary4;yes;yes;1;0.0;0
buildings_lambert93.4829;MULTIPOLYGON (((912026.9451056727 6233187.903010168, 912030.5122165314 6233185.907270033, 912026.4435610881 6233178.431302559, 912023.2941285851 6233180.107122758, 912026.9451056727 6233187.903010168)));8149;Boundary4;yes;yes;1;0.0;0
buildings_lambert93.4830;MULTIPOLYGON (((911709.3930592968 6234388.124240238, 911707.9051482098 6234381.401028788, 911700.6830448252 6234383.165166584, 911701.9306664583 6234389.769217994, 911709.3930592968 6234388.124240238)));8150;Boundary7;yes;yes;1;0.0;0
buildings_lambert93.4831;MULTIPOLYGON (((912354.5474913504 6235582.0755768735, 912343.086732416 6235579.138087972, 912339.9883910458 6235591.605204582, 912347.4059460785 6235593.7415427845, 912348.2479439982 6235590.4323323425, 912352.1174933661 6235591.561440602, 912354.5474913504 6235582.0755768735)));8151;Boundary1;yes;yes;1;0.0;0
buildings_lambert93.4832;MULTIPOLYGON (((911108.3009589656 6234511.160642729, 911114.8804420485 6234511.599432498, 911115.1791965305 6234509.94072314, 911118.3506144001 6234510.0449948795, 911118.9078125828 6234498.04988441, 911109.3231820246 6234497.4010534445, 911108.3009589656 6234511.160642729)));8153;Boundary6;yes;yes;1;0.0;0
buildings_lambert93.4833;MULTIPOLYGON (((911948.6998857871 6235786.785028905, 911953.8433699661 6235779.401988137, 911952.0064323469 6235778.340226404, 911947.2780176876 6235785.970565342, 911948.6998857871 6235786.785028905)));8154;Boundary1;yes;yes;1;0.0;0
buildings_lambert93.4834;MULTIPOLYGON (((911995.0114865893 6234078.744559063, 912002.7837508132 6234087.455111638, 912007.6992440067 6234084.057833034, 911999.948991918 6234074.680582926, 911995.0114865893 6234078.744559063)));8155;Boundary7;yes;yes;1;0.0;0
buildings_lambert93.4835;MULTIPOLYGON (((912043.7293566515 6234908.505299054, 912048.2848299888 6234901.202952909, 912044.8470646343 6234899.309648007, 912040.4688988415 6234906.172909287, 912043.7293566515 6234908.505299054)));8156;Boundary0;yes;yes;1;0.0;0
buildings_lambert93.4836;MULTIPOLYGON (((912585.9508593233 6235682.837924513, 912582.8164546422 6235679.174601136, 912578.0313015044 6235683.576804267, 912581.1620272533 6235687.351238766, 912585.9508593233 6235682.837924513)));8157;Boundary1;yes;yes;1;0.0;0
buildings_lambert93.4837;MULTIPOLYGON (((912294.1801431675 6234360.156064761, 912299.1441765903 6234377.450570571, 912306.4514664167 6234375.578679395, 912301.7093693588 6234358.95892255, 912294.1801431675 6234360.156064761)));8158;Boundary7;yes;yes;1;0.0;0
buildings_lambert93.4838;MULTIPOLYGON (((911767.4869322212 6233369.446366841, 911775.8891414203 6233366.4975613365, 911774.028029711 6233361.208062917, 911776.8299911887 6233360.1880906755, 911775.3205821607 6233356.5787407905, 911764.3603994356 6233360.555569356, 911767.4869322212 6233369.446366841)));8159;Boundary4;yes;yes;1;0.0;0
buildings_lambert93.4839;MULTIPOLYGON (((912026.9851673786 6234133.638571581, 912023.4784842199 6234138.750893505, 912033.3320106 6234148.531329099, 912036.7054029854 6234142.524721146, 912026.9851673786 6234133.638571581)));8161;Boundary7;yes;yes;1;0.0;0
buildings_lambert93.4840;MULTIPOLYGON (((911335.5138274896 6234461.459704595, 911335.6480723054 6234464.801191798, 911342.4158334231 6234464.467760764, 911342.046884459 6234455.890473439, 911339.278378176 6234455.910588734, 911339.431769038 6234461.1437121425, 911335.5138274896 6234461.459704595)));8162;Boundary4;yes;yes;1;0.0;0
buildings_lambert93.4841;MULTIPOLYGON (((910705.7743219621 6235805.058373293, 910698.9548211319 6235802.053697925, 910699.4160333328 6235800.400322083, 910695.8084946761 6235798.724644307, 910691.366708487 6235807.588837293, 910702.3555574801 6235812.51009112, 910705.7743219621 6235805.058373293)));8163;Boundary3;yes;yes;1;0.0;0
buildings_lambert93.4842;MULTIPOLYGON (((912179.3346013409 6235068.937569392, 912181.4691626469 6235078.240669586, 912188.1067806048 6235076.902729404, 912186.2198343965 6235067.496574124, 912179.3346013409 6235068.937569392)));8164;Boundary0;yes;yes;1;0.0;0
buildings_lambert93.4843;MULTIPOLYGON (((911100.261543642 6234198.546839268, 911099.2374145731 6234207.41202726, 911102.4866511958 6234207.630080184, 911102.612586006 6234198.846600258, 911100.261543642 6234198.546839268)));8166;Boundary4;yes;yes;1;0.0;0
buildings_lambert93.4844;MULTIPOLYGON (((911818.6743006466 6233639.326055644, 911814.0151299707 6233634.945392266, 911801.7085911039 6233647.665415414, 911806.1164427468 6233652.260253716, 911818.6743006466 6233639.326055644)));8167;Boundary7;yes;yes;1;0.0;0
buildings_lambert93.4845;MULTIPOLYGON (((911919.6955286812 6235435.559407811, 911927.6770263601 6235430.4835788, 911921.5655495181 6235420.826850684, 911918.6537908462 6235422.732972206, 911919.5817930336 6235424.209661766, 911914.589687428 6235427.493174354, 911919.6955286812 6235435.559407811)));8168;Boundary1;yes;yes;1;0.0;0
buildings_lambert93.4846;MULTIPOLYGON (((912373.7883058967 6234805.953335842, 912395.294901985 6234800.546741778, 912396.4415624994 6234805.256584259, 912399.3872687548 6234804.797847163, 912397.3084894158 6234796.275146003, 912372.9338112557 6234802.254285413, 912373.7883058967 6234805.953335842)));8170;Boundary0;yes;yes;1;0.0;0
